Date,Open,High,Low,Close,Volume,SPY R
27/07/2018,283.71,283.82,280.38,281.42,76783177,-0.006776311
30/07/2018,281.51,281.69,279.36,279.95,63742508,-0.005223509
31/07/2018,280.81,282.02,280.38,281.33,68570493,0.004929452
01/08/2018,281.56,282.13,280.13,280.86,53853326,-0.001670636
02/08/2018,279.39,282.58,279.16,282.39,63426363,0.005447554
03/08/2018,282.53,283.66,282.33,283.6,53935386,0.004284854
06/08/2018,283.64,284.99,283.2,284.64,39400887,0.003667137
07/08/2018,285.39,286.01,285.24,285.58,43196646,0.003302417
08/08/2018,285.39,285.91,284.94,285.46,42114551,-0.000420197
09/08/2018,285.53,285.97,284.92,285.07,35716976,-0.001366216
10/08/2018,283.45,284.06,282.36,283.16,77076044,-0.006700109
13/08/2018,283.47,284.16,281.77,282.1,65732909,-0.003743467
14/08/2018,282.92,284.17,282.48,283.9,43842031,0.006380716
15/08/2018,282.38,282.54,280.16,281.78,102925355,-0.007467418
16/08/2018,283.4,285.04,283.36,284.06,69967919,0.008091419
17/08/2018,283.83,285.56,283.37,285.06,65618481,0.003520383
20/08/2018,285.57,285.97,285.06,285.67,39807490,0.0021399
21/08/2018,286.25,287.31,285.71,286.34,67271983,0.002345364
22/08/2018,285.88,286.76,285.58,286.17,44993333,-0.0005937
23/08/2018,285.97,286.94,285.43,285.79,49204851,-0.001327882
24/08/2018,286.44,287.67,286.38,287.51,57487399,0.006018405
27/08/2018,288.86,289.9,288.68,289.78,57072377,0.007895378
28/08/2018,290.3,290.42,289.4,289.92,46943472,0.000483125
29/08/2018,290.16,291.74,289.89,291.48,61485514,0.005380795
30/08/2018,290.94,291.36,289.63,290.3,61229501,-0.004048305
31/08/2018,289.84,290.81,289.29,290.31,66140838,3.44471E-05
04/09/2018,289.84,290.21,288.68,289.81,57594367,-0.001722297
05/09/2018,289.41,289.64,287.89,289.03,72452437,-0.002691419
06/09/2018,289.15,289.49,287,288.16,65909863,-0.003010068
07/09/2018,286.98,288.7,286.71,287.6,73524824,-0.001943365
10/09/2018,288.74,289.04,287.88,288.1,50210903,0.001738526
11/09/2018,287.37,289.55,286.98,289.05,50530492,0.003297466
12/09/2018,289.06,289.8,288.23,289.12,59810758,0.000242173
13/09/2018,290.32,291.04,290,290.83,51034222,0.005914499
14/09/2018,291.06,291.27,290,290.88,55079875,0.000171922
17/09/2018,290.82,290.86,289.03,289.34,68244043,-0.005294279
18/09/2018,289.58,291.58,289.55,290.91,61930407,0.005426142
19/09/2018,290.97,291.69,290.83,291.22,49080562,0.001065622
20/09/2018,292.64,293.94,291.24,293.58,100360646,0.008103839
21/09/2018,293.09,293.22,291.81,291.99,105479656,-0.0054159
24/09/2018,291.34,291.5,290.37,291.02,53409645,-0.003322032
25/09/2018,291.53,291.65,290.48,290.75,44370037,-0.000927771
26/09/2018,290.91,292.24,289.41,289.88,79739674,-0.002992261
27/09/2018,290.41,291.91,290.1,290.69,59249455,0.00279426
28/09/2018,289.99,291.28,289.95,290.72,70091385,0.000103203
01/10/2018,292.11,292.93,290.98,291.73,62078937,0.003474133
02/10/2018,291.56,292.36,291.14,291.56,47258227,-0.000582731
03/10/2018,292.74,293.21,291.32,291.72,64694594,0.000548772
04/10/2018,291.18,291.24,287.66,289.44,111545910,-0.007815714
05/10/2018,289.69,290.27,286.22,287.82,105951698,-0.005597015
08/10/2018,287.05,288.22,285.5,287.82,87742172,0
09/10/2018,287.39,288.86,286.77,287.4,74338982,-0.001459245
10/10/2018,286.83,286.91,277.88,278.3,214731042,-0.031663187
11/10/2018,277.08,278.9,270.36,272.17,274840491,-0.02202659
12/10/2018,276.77,277.09,272.37,275.95,183186492,0.013888379
15/10/2018,275.55,277.04,274.3,274.4,102263717,-0.00561696
16/10/2018,276.6,280.82,276.07,280.4,118255834,0.021865889
17/10/2018,280.44,281.15,277.56,280.45,110625987,0.000178317
18/10/2018,279.4,280.07,274.97,276.4,134557525,-0.014441077
19/10/2018,277.13,279.3,275.47,276.25,139901634,-0.000542692
22/10/2018,277,277.36,274.41,275.01,82415812,-0.004488688
23/10/2018,270.95,274.87,268.61,273.61,146352719,-0.005090724
24/10/2018,273.33,273.76,264.7,265.32,177806697,-0.0302986
25/10/2018,267.38,271.81,266.23,270.08,138061545,0.0179406
26/10/2018,265.92,271,262.29,265.33,201574596,-0.017587382
29/10/2018,268.8,270.25,259.85,263.86,160749101,-0.005540271
30/10/2018,263.67,268.12,263.12,267.77,157115995,0.014818464
31/10/2018,270.65,273.23,270.12,270.63,128296325,0.010680808
01/11/2018,271.6,273.73,270.38,273.51,99495037,0.010641836
02/11/2018,274.75,275.23,269.59,271.89,122634107,-0.005923001
05/11/2018,272.44,274.01,271.35,273.39,65622482,0.005516937
06/11/2018,273.32,275.3,273.25,275.12,60085894,0.006327956
07/11/2018,277.56,281.1,277.08,281.01,102752099,0.02140884
08/11/2018,280.11,281.22,279.22,280.5,65584886,-0.001814882
09/11/2018,279.03,279.24,276.18,277.76,98812561,-0.009768271
12/11/2018,277.19,277.46,271.99,272.57,99673574,-0.018685196
13/11/2018,273.09,275.33,271.25,272.06,98176610,-0.001871079
14/11/2018,274.16,274.61,268.45,270.2,125335931,-0.006836727
15/11/2018,268.78,273.54,267.01,273.02,135101437,0.010436714
16/11/2018,271.79,274.75,271.21,273.73,126668040,0.002600542
19/11/2018,273.05,273.38,268.07,269.1,103061706,-0.016914478
20/11/2018,265.36,267,263.15,264.12,136021311,-0.018506132
21/11/2018,265.86,267.15,265.01,265.02,75563743,0.003407542
23/11/2018,263.18,264.82,263.07,263.25,42807878,-0.006678741
26/11/2018,265.78,267.75,265.34,267.5,79981362,0.016144349
27/11/2018,266.34,268.4,265.66,268.4,75502441,0.003364486
28/11/2018,269.6,274.58,268.33,274.58,127629633,0.023025335
29/11/2018,273.71,275.55,272.43,273.98,82346420,-0.002185156
30/11/2018,273.81,276.28,273.45,275.65,98204190,0.006095335
03/12/2018,280.28,280.4,277.51,279.3,103017719,0.013241429
04/12/2018,278.37,278.85,269.9,270.25,177986013,-0.032402435
06/12/2018,265.92,269.97,262.44,269.84,204185411,-0.001517114
07/12/2018,269.46,271.22,262.63,263.57,161018923,-0.023235992
10/12/2018,263.37,265.16,258.62,264.07,151445885,0.001897029
11/12/2018,267.66,267.87,262.48,264.13,121504431,0.000227212
12/12/2018,267.47,269,265.37,265.46,97976706,0.005035399
13/12/2018,266.52,267.49,264.12,265.37,96662717,-0.000339034
14/12/2018,262.96,264.03,259.85,260.47,116961071,-0.018464785
17/12/2018,259.4,260.65,253.53,255.36,165492257,-0.019618382
18/12/2018,257.2,257.95,253.28,255.08,134515094,-0.001096491
19/12/2018,255.17,259.4,249.35,251.26,214992763,-0.014975694
20/12/2018,249.86,251.62,244.65,247.17,252053377,-0.016277959
21/12/2018,246.74,249.71,239.98,240.7,255345633,-0.026176316
24/12/2018,239.04,240.84,234.27,234.34,147311588,-0.026422933
26/12/2018,235.97,246.18,233.76,246.18,218485360,0.050524878
27/12/2018,242.57,248.29,238.96,248.07,186267342,0.007677309
28/12/2018,249.58,251.4,246.45,247.75,153100189,-0.001289958
31/12/2018,249.56,250.19,247.47,249.92,144299370,0.008758829
02/01/2019,245.98,251.21,245.95,250.18,126925199,0.001040333
03/01/2019,248.23,248.57,243.67,244.21,144140692,-0.023862819
04/01/2019,247.59,253.11,247.17,252.39,142628834,0.033495762
07/01/2019,252.69,255.95,251.69,254.38,103139100,0.007884623
08/01/2019,256.82,257.31,254,256.77,102512587,0.009395393
09/01/2019,257.56,258.91,256.19,257.97,95006554,0.004673443
10/01/2019,256.26,259.16,255.5,258.88,96823923,0.003527542
11/01/2019,257.68,259.01,257.03,258.98,73858110,0.000386279
14/01/2019,256.86,258.3,256.41,257.4,70908227,-0.006100857
15/01/2019,257.82,260.7,257.81,260.35,85208271,0.011460761
16/01/2019,260.83,261.97,260.6,260.98,77636710,0.002419819
17/01/2019,260.01,263.92,259.96,262.96,96118435,0.007586788
18/01/2019,264.98,266.98,263,266.46,127900303,0.013310009
22/01/2019,264.82,265.06,261.06,262.86,115531183,-0.013510471
23/01/2019,264.01,264.79,260.66,263.41,86030287,0.002092369
24/01/2019,263.21,264.2,262.08,263.55,59204139,0.000531491
25/01/2019,265.61,266.7,263.66,265.78,96883358,0.008461393
28/01/2019,263.39,263.83,261.79,263.76,85613655,-0.007600271
29/01/2019,263.92,264.55,262.48,263.41,66136334,-0.001326964
30/01/2019,265.1,268.52,264.25,267.58,92473671,0.015830834
31/01/2019,267.51,270.47,267.27,269.93,104012073,0.00878242
01/02/2019,270.15,271.2,269.18,270.06,85782524,0.000481606
04/02/2019,270.11,272.03,269.36,271.96,60744844,0.007035474
05/02/2019,272.44,273.44,271.88,273.1,79552774,0.004191793
06/02/2019,272.79,273.34,271.92,272.74,58347791,-0.001318198
07/02/2019,270.94,271.55,268.29,270.14,95481961,-0.009532888
08/02/2019,268.75,270.58,267.83,270.47,75788861,0.001221589
11/02/2019,271.2,271.49,270.03,270.62,68021423,0.00055459
12/02/2019,272.42,274.52,272.34,274.1,72270221,0.01285936
13/02/2019,275.03,275.93,274.56,274.99,65277204,0.00324699
14/02/2019,273.78,275.64,272.87,274.38,83234396,-0.002218262
15/02/2019,276.36,277.41,276.13,277.37,97088659,0.010897296
19/02/2019,276.48,278.58,276.47,277.85,59120804,0.00173054
20/02/2019,277.81,278.92,277.25,278.41,76610767,0.002015476
21/02/2019,277.7,278.1,276.35,277.42,64214727,-0.003555907
22/02/2019,278.11,279.36,277.4,279.14,78114616,0.006199986
25/02/2019,280.73,281.31,279.43,279.52,69030699,0.001361324
26/02/2019,279.13,280.3,278.9,279.32,56844101,-0.000715512
27/02/2019,278.52,279.59,277.48,279.2,56921570,-0.000429615
28/02/2019,278.96,279.45,278.32,278.68,69268293,-0.001862464
01/03/2019,280.44,280.88,278.82,280.42,78880548,0.00624372
04/03/2019,281.6,281.87,276.84,279.4,106494637,-0.003637401
05/03/2019,279.54,279.76,278.41,279.02,59114559,-0.001360057
06/03/2019,279.15,279.16,276.97,277.33,75039771,-0.006056913
07/03/2019,276.83,276.99,274.07,275.01,94885089,-0.008365485
08/03/2019,272.94,274.65,272.42,274.46,85795799,-0.001999927
11/03/2019,275.26,278.62,275.23,278.44,65098897,0.014501202
12/03/2019,279.06,280.07,278.85,279.49,79667530,0.00377101
13/03/2019,280.48,282.38,280.3,281.34,80639153,0.006619199
14/03/2019,281.37,281.84,280.67,281.16,67518366,-0.000639795
15/03/2019,280.54,282.21,280.33,281.31,81308979,0.000533504
18/03/2019,281.55,282.66,281.3,282.33,62199806,0.003625893
19/03/2019,283.51,284.36,281.41,282.4,90268121,0.000247937
20/03/2019,282.16,283.5,280.32,281.55,84609210,-0.003009915
21/03/2019,280.64,285.18,280.59,284.73,79550375,0.011294619
22/03/2019,283.22,283.8,279.18,279.25,122659286,-0.019246304
25/03/2019,278.87,280.19,277.64,279.04,85575197,-0.000752014
26/03/2019,280.99,282.18,279.56,281.12,68125920,0.007454128
27/03/2019,281.11,281.76,277.93,279.65,72224722,-0.005229084
28/03/2019,280.35,281.21,279.07,280.71,56238545,0.003790452
29/03/2019,282.39,282.84,281.14,282.48,82186806,0.00630544
01/04/2019,284.7,286.16,284.4,285.83,77617945,0.011859247
02/04/2019,286.04,286.23,285.09,285.97,40070351,0.000489802
03/04/2019,287.32,287.76,285.75,286.42,68243202,0.001573592
04/04/2019,286.78,287.46,286.01,287.18,48997505,0.002653446
05/04/2019,287.92,288.63,287.6,288.57,58621729,0.00484017
08/04/2019,288.1,288.91,287.37,288.79,53566335,0.00076238
09/04/2019,287.72,288.08,286.7,287.31,66142316,-0.005124831
10/04/2019,287.77,288.39,287.31,288.29,52601499,0.00341095
11/04/2019,288.83,288.84,287.58,288.21,55093100,-0.000277498
12/04/2019,290,290.47,288.26,290.16,69727782,0.0067659
15/04/2019,290.24,290.35,289.08,289.97,49596685,-0.000654811
16/04/2019,290.95,291.01,289.5,290.16,52153197,0.00065524
17/04/2019,291.4,291.43,288.99,289.45,58268295,-0.002446926
18/04/2019,290.1,290.32,288.66,290.02,68708513,0.001969252
22/04/2019,289.17,290.44,289.07,290.27,40160140,0.00086201
23/04/2019,290.68,293.14,290.42,292.88,52246633,0.008991628
24/04/2019,292.79,293.16,292.07,292.23,50392914,-0.002219339
25/04/2019,292.12,292.78,290.73,292.05,57770862,-0.000615953
26/04/2019,292.1,293.49,291.24,293.41,50916423,0.004656737
29/04/2019,293.51,294.45,293.41,293.87,57197747,0.001567772
30/04/2019,293.49,294.34,291.92,294.02,81111733,0.00051043
01/05/2019,294.72,294.95,291.8,291.81,71671870,-0.007516495
02/05/2019,291.68,292.7,289.52,291.18,65030170,-0.002158939
03/05/2019,292.82,294.34,291.3,294.03,56543653,0.00978776
06/05/2019,289.25,293.31,288.9,292.82,107198069,-0.004115226
07/05/2019,290.15,290.81,285.81,287.93,144729908,-0.016699679
08/05/2019,287.53,289.43,286.87,287.53,91568287,-0.001389227
09/05/2019,285.23,287.33,283.3,286.66,103471104,-0.003025771
10/05/2019,285.62,288.94,282.3,288.1,112429293,0.005023373
13/05/2019,282.42,283.49,279.93,280.86,127290527,-0.025130163
14/05/2019,281.99,285.1,281.85,283.4,77003230,0.009043652
15/05/2019,281.59,285.77,281.36,285.06,73956407,0.005857445
16/05/2019,285.84,289.21,285.76,287.7,76749643,0.009261208
17/05/2019,285.14,288.6,285.12,285.84,100353024,-0.006465068
20/05/2019,284.06,285.43,283.12,283.95,62877610,-0.006612091
21/05/2019,285.83,286.93,285.55,286.51,46847085,0.009015672
22/05/2019,285.45,286.69,285.1,285.63,49482472,-0.003071446
23/05/2019,283.16,283.21,280.57,282.14,98733847,-0.012218604
24/05/2019,283.74,284.2,282.09,282.78,55268095,0.002268377
28/05/2019,283.09,284.15,280.13,280.15,70029356,-0.009300516
29/05/2019,278.91,279.36,276.71,278.27,104972927,-0.006710691
30/05/2019,279.11,280.04,277.81,279.03,62523780,0.00273116
31/05/2019,276.2,277.12,275.24,275.27,86862782,-0.013475254
03/06/2019,275.31,276.55,273.09,274.57,96427952,-0.002542958
04/06/2019,277.12,280.68,276.62,280.53,77231889,0.021706669
05/06/2019,282.33,282.99,280.32,282.96,71169717,0.008662175
06/06/2019,283.29,285.55,282.57,284.8,69430381,0.006502686
07/06/2019,285.93,288.85,285.74,287.65,74272199,0.010007022
10/06/2019,289.37,290.82,288.87,288.97,60799053,0.00458891
11/06/2019,290.99,291.4,288.18,288.9,58641325,-0.00024224
12/06/2019,288.64,289.26,287.82,288.39,47096312,-0.001765317
13/06/2019,289.4,289.98,288.62,289.58,48945156,0.004126357
14/06/2019,289.26,289.93,288.41,289.26,52324716,-0.001105049
17/06/2019,289.52,290.22,289.18,289.37,39205709,0.000380281
18/06/2019,291.39,293.57,290.99,292.4,85434823,0.010471023
19/06/2019,292.55,293.65,291.47,293.06,78674377,0.002257182
20/06/2019,296.04,296.31,293.13,295.86,116570017,0.009554357
21/06/2019,294.13,295.52,293.76,294,83309466,-0.006286757
24/06/2019,294.23,294.58,293.47,293.64,47582730,-0.00122449
25/06/2019,293.7,293.73,290.64,290.76,82028656,-0.009807928
26/06/2019,291.75,292.31,290.35,290.47,51584902,-0.000997386
27/06/2019,291.31,292.06,290.89,291.5,40355239,0.003545977
28/06/2019,292.58,293.55,292.01,293,59350929,0.005145798
01/07/2019,296.68,296.92,294.33,295.66,79107474,0.009078498
02/07/2019,295.61,296.49,294.68,296.43,61504544,0.002604343
03/07/2019,297.18,298.82,297.02,298.8,40898896,0.007995142
05/07/2019,297.44,298.64,296.01,298.46,51677326,-0.001137885
08/07/2019,297.01,298.26,296.22,296.82,45841772,-0.005494874
09/07/2019,295.54,297.52,295.48,297.19,41101279,0.001246547
10/07/2019,298.37,299.66,297.78,298.61,58595558,0.004778088
11/07/2019,299.32,299.58,298.2,299.31,50889481,0.002344195
12/07/2019,299.85,300.73,299.51,300.65,40354410,0.004476964
15/07/2019,301.13,301.13,300.19,300.75,33910261,0.000332613
16/07/2019,300.65,300.88,299.44,299.71,40567964,-0.003458022
17/07/2019,299.75,299.93,297.74,297.74,44102443,-0.006573021
18/07/2019,297.19,299.25,296.7,298.83,51701687,0.003660912
19/07/2019,300.04,300.07,296.96,297.17,71081238,-0.005554998
22/07/2019,297.61,298.5,297.04,297.9,43687404,0.002456506
23/07/2019,299.14,300.03,298.22,300.03,44657973,0.00715005
24/07/2019,299.19,301.44,299.09,301.44,47213232,0.00469953
25/07/2019,300.94,301,299.11,300,55394092,-0.00477707
26/07/2019,300.76,302.23,300.62,302.01,45084077,0.0067
29/07/2019,301.88,301.93,300.85,301.46,38126462,-0.001821132
30/07/2019,299.91,301.17,299.49,300.72,45849045,-0.00245472
31/07/2019,300.99,301.2,295.2,297.43,104245162,-0.01094041
01/08/2019,297.6,300.87,293.96,294.84,142646576,-0.008707931
02/08/2019,293.85,294.12,290.9,292.62,116749695,-0.007529508
05/08/2019,288.09,288.21,281.72,283.82,178745449,-0.030073132
06/08/2019,285.91,288.04,284.28,287.8,120711682,0.014022972
07/08/2019,284.4,288.82,282.04,287.97,140572265,0.000590688
08/08/2019,289.62,293.62,289.01,293.62,87713904,0.019620099
09/08/2019,292.58,293.24,289.65,291.62,93729958,-0.006811525
12/08/2019,289.96,291.61,287.02,288.07,65527632,-0.012173376
13/08/2019,287.74,294.15,287.36,292.55,94792972,0.015551776
14/08/2019,288.07,292.46,283.76,283.9,135622053,-0.029567595
15/08/2019,284.88,285.64,282.39,284.65,101929845,0.002641775
16/08/2019,286.48,289.33,284.71,288.85,85825286,0.014754962
19/08/2019,292.19,293.08,291.44,292.33,53640153,0.012047776
20/08/2019,291.77,292.36,289.95,290.09,51652752,-0.007662573
21/08/2019,292.48,292.86,291.72,292.45,49723430,0.008135406
22/08/2019,293.23,293.93,290.4,292.36,51739292,-0.000307745
23/08/2019,290.92,292.76,283.47,284.85,149318151,-0.025687509
26/08/2019,287.27,288,285.58,288,72620598,0.011058452
27/08/2019,289.54,289.95,286.03,286.87,68262998,-0.003923611
28/08/2019,286.14,289.07,285.25,288.89,59852324,0.007041517
29/08/2019,291.72,293.16,290.61,292.58,57998913,0.012773028
30/08/2019,294.22,294.24,291.42,292.45,62961780,-0.000444323
03/09/2019,290.57,291.58,289.27,290.74,69231875,-0.005847153
04/09/2019,293.14,294.06,292.31,294.04,47003957,0.011350347
05/09/2019,296.79,298.83,294,297.82,83356779,0.012855394
06/09/2019,298.17,298.76,297.42,298.05,49584290,0.000772279
09/09/2019,299.14,299.24,297.16,298.2,51260290,0.000503271
10/09/2019,297.36,298.2,295.97,298.13,57947101,-0.000234742
11/09/2019,298.47,300.34,297.75,300.25,68821066,0.007110992
12/09/2019,301.25,302.46,300.41,301.29,72908745,0.00346378
13/09/2019,301.78,302.17,300.68,301.09,62104838,-0.000663812
16/09/2019,299.84,301.14,299.45,300.16,58191175,-0.003088777
17/09/2019,299.94,301.02,299.75,300.92,42904427,0.002531983
18/09/2019,300.49,301.22,298.24,301.1,74192091,0.000598166
19/09/2019,301.53,302.63,300.71,301.08,78099215,-6.64231E-05
20/09/2019,300.36,300.67,297.41,298.28,97455979,-0.009299854
23/09/2019,297.55,299,297.27,298.21,47541321,-0.000234679
24/09/2019,299.41,299.84,294.81,295.87,97367568,-0.007846819
25/09/2019,295.96,298.11,294.33,297.62,73434081,0.00591476
26/09/2019,297.63,297.86,295.45,297,58722357,-0.002083193
27/09/2019,297.83,297.95,293.69,295.4,84781110,-0.005387205
30/09/2019,295.97,297.55,295.92,296.77,52562761,0.004637779
01/10/2019,297.74,298.46,293,293.24,89900420,-0.011894733
02/10/2019,291.5,291.51,286.64,288.06,124523974,-0.017664711
03/10/2019,287.81,290.45,284.82,290.42,85906799,0.008192738
04/10/2019,291.14,294.63,290.82,294.35,66700681,0.013532126
07/10/2019,293.47,295.26,292.77,293.08,60656561,-0.004314591
08/10/2019,291.04,291.85,288.49,288.53,101575470,-0.015524771
09/10/2019,290.75,292.3,288.66,291.27,65707329,0.009496413
10/10/2019,291.18,294.21,291,293.24,57255974,0.006763484
11/10/2019,296.27,298.74,296.14,296.28,101228577,0.010366935
14/10/2019,295.93,296.67,295.57,295.95,40546668,-0.001113811
15/10/2019,297.1,299.7,296.97,298.88,47832356,0.009900321
16/10/2019,298.37,299.16,297.92,298.4,50563596,-0.001605996
17/10/2019,299.68,300.24,298.52,299.28,46784885,0.002949062
18/10/2019,298.69,299.4,296.99,297.97,64338028,-0.004377172
21/10/2019,299.42,300.21,298.94,299.99,39460901,0.006779206
22/10/2019,300.58,300.9,298.91,299.01,49126038,-0.003266776
23/10/2019,298.73,299.94,298.5,299.88,34991829,0.002909602
24/10/2019,300.91,301.07,299.46,300.37,35857459,0.001633987
25/10/2019,299.74,302.2,299.68,301.6,45205412,0.00409495
28/10/2019,302.94,303.85,302.91,303.3,42146965,0.005636605
29/10/2019,303,304.23,302.86,303.21,44284921,-0.000296736
30/10/2019,303.43,304.55,301.99,304.14,49643928,0.003067181
31/10/2019,304.13,304.13,301.73,303.33,69053791,-0.002663247
01/11/2019,304.92,306.19,304.74,306.14,71141515,0.009263838
04/11/2019,307.85,308,306.96,307.37,60606916,0.00401777
05/11/2019,307.59,307.92,306.71,307.03,42933219,-0.001106159
06/11/2019,307.03,307.4,306.06,307.1,46487108,0.000227991
07/11/2019,308.57,309.65,307.66,308.18,54272274,0.00351677
08/11/2019,307.8,309,307.03,308.94,49068797,0.002466091
11/11/2019,307.42,308.54,307.27,308.35,35934909,-0.001909756
12/11/2019,308.75,309.99,308.15,309,46484624,0.002107994
13/11/2019,307.91,309.54,307.66,309.1,54459018,0.000323625
14/11/2019,308.79,309.64,308.09,309.55,52001874,0.00145584
15/11/2019,311.02,311.84,310.26,311.79,62706192,0.007236311
18/11/2019,311.53,312.28,311.03,312.02,49327980,0.000737676
19/11/2019,312.68,312.69,311.22,311.93,67927818,-0.000288443
20/11/2019,311.28,311.85,309.06,310.77,79696276,-0.003718783
21/11/2019,310.89,311.01,309.39,310.27,54664690,-0.001608907
22/11/2019,311.09,311.24,309.85,310.96,44850228,0.00222387
25/11/2019,311.98,313.37,311.98,313.37,48762676,0.007750193
26/11/2019,313.41,314.28,313.06,314.08,37727953,0.002265692
27/11/2019,314.61,315.48,314.37,315.48,44793179,0.004457463
29/11/2019,314.86,315.13,314.06,314.31,36592740,-0.003708634
02/12/2019,314.59,314.66,311.17,311.64,76110027,-0.008494798
03/12/2019,308.65,309.64,307.13,309.55,75172709,-0.006706456
04/12/2019,310.7,312.12,310.32,311.46,49190402,0.006170247
05/12/2019,312.23,312.25,310.58,312.02,40781669,0.001797984
06/12/2019,314.12,315.31,314.11,314.87,48956767,0.00913403
09/12/2019,314.44,315.18,313.8,313.88,34904315,-0.003144155
10/12/2019,313.82,314.55,312.81,313.53,53107133,-0.001115076
11/12/2019,314.03,314.7,313.44,314.42,53521450,0.002838644
12/12/2019,314.43,317.99,314.17,317.13,96585802,0.008619045
13/12/2019,316.87,318.67,316.02,317.32,81546487,0.000599123
16/12/2019,319.22,320.15,317.25,319.5,82836128,0.006870037
17/12/2019,319.92,320.25,319.48,319.57,61131769,0.000219092
18/12/2019,320,320.25,319.53,319.59,48199955,6.25841E-05
19/12/2019,319.8,320.98,319.52,320.9,85388424,0.004099002
20/12/2019,320.46,321.97,319.39,320.73,149338215,-0.00052976
23/12/2019,321.59,321.65,321.06,321.22,53015641,0.001527765
24/12/2019,321.47,321.52,320.9,321.23,20270007,3.11313E-05
26/12/2019,321.65,322.95,321.64,322.94,31024188,0.005323289
27/12/2019,323.74,323.8,322.28,322.86,42554820,-0.000247724
30/12/2019,322.95,323.1,320.55,321.08,49782730,-0.005513226
31/12/2019,320.53,322.13,320.15,321.86,57106998,0.002429301
02/01/2020,323.54,324.89,322.53,324.87,59253833,0.009351892
03/01/2020,321.16,323.64,321.1,322.41,77783121,-0.00757226
06/01/2020,320.49,323.73,320.36,323.64,55761948,0.003815018
07/01/2020,323.02,323.54,322.24,322.73,42854811,-0.002811766
08/01/2020,322.94,325.78,322.67,324.45,68434153,0.005329532
09/01/2020,326.16,326.73,325.52,326.65,48569601,0.006780706
10/01/2020,327.29,327.46,325.2,325.71,53057389,-0.002877698
13/01/2020,326.39,327.96,325.92,327.95,47262010,0.006877283
14/01/2020,327.47,328.62,326.84,327.45,63036384,-0.001524623
15/01/2020,327.35,329.02,327.26,328.19,72056598,0.002259887
16/01/2020,329.7,330.92,329.45,330.92,54050328,0.008318352
17/01/2020,331.7,332.18,330.85,331.95,95846017,0.003112535
21/01/2020,330.9,332.18,330.82,331.3,77742415,-0.001958126
22/01/2020,332.24,332.95,331.17,331.34,48914899,0.000120736
23/01/2020,330.63,332.17,329.41,331.72,51962994,0.001146858
24/01/2020,332.44,332.53,327.36,328.77,87578442,-0.008893042
27/01/2020,323.03,325.12,322.66,323.5,84062463,-0.016029443
28/01/2020,325.06,327.85,323.6,326.89,63833953,0.010479134
29/01/2020,328.38,328.63,326.4,326.62,54040889,-0.000825966
30/01/2020,324.36,327.91,323.54,327.68,75491844,0.003245362
31/01/2020,327,327.17,320.73,321.73,113845576,-0.018157959
03/02/2020,323.35,326.16,323.22,324.12,69242293,0.007428589
04/02/2020,328.07,330.01,327.72,329.06,62573190,0.015241269
05/02/2020,332.27,333.09,330.67,332.86,65951146,0.011548046
06/02/2020,333.91,334.19,332.8,333.98,50359688,0.003364778
07/02/2020,332.82,333.99,331.6,332.2,64139443,-0.00532966
10/02/2020,331.23,334.75,331.19,334.68,42070006,0.007465382
11/02/2020,336.16,337.02,334.68,335.26,54864533,0.001732999
12/02/2020,336.83,337.65,336.43,337.42,43992662,0.006442761
13/02/2020,335.86,338.12,335.56,337.06,54501922,-0.00106692
14/02/2020,337.51,337.73,336.2,337.6,64582210,0.001602089
18/02/2020,336.51,337.67,335.21,336.73,57342526,-0.002577014
19/02/2020,337.79,339.08,337.48,338.34,48814692,0.004781279
20/02/2020,337.74,338.64,333.68,336.95,74163362,-0.004108293
21/02/2020,335.47,335.81,332.58,333.48,113788208,-0.010298264
24/02/2020,323.14,333.56,321.24,322.42,161088409,-0.033165407
25/02/2020,323.94,324.61,311.69,312.65,218913168,-0.03030209
26/02/2020,314.18,318.11,310.7,311.5,194773819,-0.003678234
27/02/2020,305.46,311.56,297.51,297.51,284353459,-0.044911717
28/02/2020,288.7,297.89,285.54,296.26,385764020,-0.004201539
02/03/2020,298.21,309.16,294.46,309.09,238703625,0.043306555
03/03/2020,309.5,313.84,297.57,300.24,300139149,-0.028632437
04/03/2020,306.12,313.1,303.33,312.86,176613448,0.04203304
05/03/2020,304.98,308.47,300.01,302.46,186366809,-0.033241706
06/03/2020,293.15,298.78,290.23,297.46,228667168,-0.016531112
09/03/2020,275.3,284.19,273.45,274.23,309417349,-0.078094534
10/03/2020,284.64,288.52,273.5,288.42,276444058,0.051744886
11/03/2020,280.7,281.94,270.88,274.36,256416563,-0.048748353
12/03/2020,256,266.66,247.68,248.11,392220669,-0.095677212
13/03/2020,263.09,271.48,248.52,269.32,329566100,0.085486276
16/03/2020,241.18,256.9,237.36,239.85,297240027,-0.109423734
17/03/2020,245.04,256.17,237.07,252.8,262070471,0.053992078
18/03/2020,236.25,248.37,228.02,240,327597131,-0.050632911
19/03/2020,239.25,247.38,232.22,240.51,289322037,0.002125
20/03/2020,242.53,244.47,228.5,228.8,347158794,-0.048688204
23/03/2020,228.19,229.68,218.26,222.95,326025169,-0.025568182
24/03/2020,234.42,244.1,233.8,243.15,235494475,0.090603274
25/03/2020,244.87,256.35,239.75,246.79,299430255,0.014970183
26/03/2020,249.52,262.8,249.05,261.2,257632816,0.058389724
