Open,High,Low,Close,Volume,TLT R
102.75,103.88,102.33,102.73,2503935,-0.00503632
100.82,101.45,100.5,101.11,3265568,-0.015769493
101.72,102.33,100.39,100.56,3076121,-0.00543962
101.12,108.07,100.9,104.37,8575084,0.037887828
105.62,105.66,104.22,104.5,3650881,0.001245569
104.62,105,103.78,103.92,3479670,-0.005550239
104.29,104.42,102.97,103.02,2096968,-0.008660508
102.19,105.16,101.93,104,5477152,0.009512716
103.29,103.72,102.31,102.6,2549522,-0.013461538
102.44,104.06,102.16,103.79,2385217,0.011598441
104.15,104.93,103.56,104.56,1853877,0.007418826
105.44,105.87,103.94,104.96,2300003,0.003825555
105.04,105.8,105,105.71,1094525,0.007145579
106.12,106.56,105.53,106.37,2383328,0.006243496
105.89,106.07,104.84,105.07,1766293,-0.012221491
104.91,105.16,102.66,102.92,3316754,-0.020462549
103.54,103.59,102.22,102.48,1418006,-0.004275165
102.54,103.31,102.48,102.74,1312593,0.00253708
103.07,103.86,102.95,103.65,1007779,0.00885731
102.47,103.18,101.98,102.35,1088784,-0.012542209
102.96,103.51,102.93,103.29,946563,0.009184172
103.25,104.21,102.93,103.83,1335976,0.005227999
104.13,104.3,102.88,103.65,1152418,-0.001733603
102.85,103.45,102.78,102.83,1055573,-0.00791124
102.47,102.71,101.37,101.7,2582707,-0.010989011
102.63,103.4,102.45,103.24,1714341,0.015142576
104.04,104.21,102.22,102.22,1802538,-0.009879892
102.45,102.56,101.11,101.6,2278060,-0.006065349
101.35,101.75,100.94,101.59,1688281,-9.84252E-05
100.79,100.98,100.1,100.57,2829905,-0.010040358
101.07,101.19,100.06,101,2294515,0.004275629
101.5,101.58,99.09,99.35,2332548,-0.016336634
99.67,100.08,98.15,98.47,3752505,-0.008857574
97.98,98.36,97.39,98.08,2778208,-0.003960597
97.12,97.29,96.57,97.11,2772133,-0.009889886
97.36,97.82,96.79,97.43,2246608,0.003295232
97.46,97.83,96.76,97.31,1368959,-0.001231653
97.12,98,97,97.08,2045866,-0.00236358
95.94,96.7,94.33,94.71,5756391,-0.024412855
95.02,95.39,94.64,94.94,2193360,0.002428466
96.05,96.45,95.79,96.29,2169932,0.014219507
96.18,97.02,95.8,96.64,2304726,0.003634853
97.36,97.93,97.24,97.69,1917455,0.010865066
97.6,98.25,97.3,98.07,1704583,0.003889856
98,98.05,97.46,98.04,2306504,-0.000305904
98.01,98.11,96.37,96.52,2234609,-0.015503876
96.19,96.47,95.71,96.01,1624222,-0.005283879
95.93,97.16,95.83,97.02,2825795,0.010519738
97.55,97.64,94.35,94.58,4771832,-0.025149454
93.82,94.49,93.35,93.53,4484644,-0.011101713
94.05,94.1,92.12,92.12,3635200,-0.015075377
92.24,92.58,90.38,90.49,7490809,-0.017694312
91.77,91.98,90.23,91.8,9826336,0.014476738
91.7,94.23,91.64,94.17,4746612,0.025816993
92.34,92.38,90.57,91.09,6986934,-0.032706807
91.61,91.77,90.78,91.58,5064098,0.005379295
91.96,92.61,91.33,92.44,6727244,0.009390697
91.43,91.72,90.24,90.53,5438563,-0.020662051
89.91,90.9,89.55,89.84,8441002,-0.007621783
90.41,90.73,89.48,89.61,4084816,-0.002560107
90.19,90.31,89.25,89.6,6046596,-0.000111595
88.87,89.43,87.56,88.19,12143036,-0.015736607
87.76,89.52,87.69,89.17,10693783,0.011112371
89.42,90.65,89.42,89.97,6607128,0.008971627
90.54,91.15,90.48,90.78,4518630,0.009003001
90.96,92.43,90.8,92.36,5376949,0.017404715
92.45,93.33,91.84,91.84,7197109,-0.005630143
91.25,91.58,90.11,90.45,6794601,-0.015135017
90.33,91.7,90.21,91.69,4750877,0.013709232
92.44,92.91,92.06,92.58,3952348,0.00970662
92.77,93.81,92.58,93.67,5359875,0.011773601
93.65,94.07,92.66,92.73,6556727,-0.01003523
93.22,94.5,92.67,94.43,7140032,0.018332794
94.62,94.9,94.21,94.59,4050306,0.001694377
95.07,95.37,94.58,94.73,4334831,0.001480072
94.19,95.11,93.81,94.57,3743764,-0.001689011
93.42,94.09,93.24,94.08,3379993,-0.005181347
94.33,94.61,94,94.3,2645005,0.002338435
94.05,94.29,93.39,94.12,1886697,-0.001908802
93.62,94.88,93.61,94.75,2592443,0.006693583
95.12,96.81,94.89,96.5,7912835,0.018469657
95.35,95.73,94.45,95.35,5250766,-0.011917098
95.62,96.33,95.43,96.23,3981804,0.009229156
96.32,96.6,95.56,95.69,2604382,-0.005611556
94.76,95.13,93.7,94.1,3629073,-0.016616156
92.66,93,91.67,91.68,4669206,-0.025717322
92.81,93.18,92.5,92.67,4225157,0.010798429
91.9,92.36,91.24,91.24,3845658,-0.0154311
90.85,92.49,90.8,91.72,4436505,0.005260851
91.45,93.7,91.29,93.55,3895225,0.019952028
93.4,93.53,92.36,92.71,1986706,-0.008979156
92.76,92.8,90.57,91.01,3819859,-0.018336749
91,91.45,90.77,91.45,1765276,0.004834634
90.23,90.66,89.94,90.4,2756169,-0.011481684
90.72,91.82,90.43,91.2,3324934,0.008849558
92.17,92.29,90.94,91.7,2911690,0.005482456
91.54,93.15,91.23,93,4040621,0.014176663
93.85,94.86,93.28,94.81,5697633,0.019462366
93.81,93.87,92.61,93.06,4030110,-0.018457969
93.69,93.72,91.67,92.32,3832186,-0.007951859
91.31,92.75,90.87,90.94,4458231,-0.014948007
90.9,91.89,90.42,91.25,3228611,0.003408841
90.42,90.93,90.22,90.49,3543111,-0.008328767
90.51,91.64,90.41,91.62,3150534,0.012487568
92.39,92.87,91.99,92.68,3677733,0.011569526
92.95,93.07,91.09,91.69,4729247,-0.010681916
91.8,93.15,91.5,92.99,3922266,0.014178209
93.3,94.2,93.21,93.35,4410327,0.003871384
93.95,94.75,93.87,94.73,3570338,0.014783074
94.66,94.77,94.01,94.18,2557827,-0.005805975
95.17,95.37,94.41,94.96,3518280,0.008282013
95.38,95.87,94.78,95.74,3282655,0.008213985
95.64,95.73,93.75,93.77,6260647,-0.020576562
93.49,95.47,93.46,95.47,4460290,0.018129466
95.37,96.09,94.91,96.01,3359651,0.005656227
96.18,96.55,95.91,96.45,3225758,0.004582856
96.18,96.62,95.73,96.07,2513928,-0.003939865
95.44,96.51,95.31,96.51,2072461,0.004579994
96.36,96.86,95.76,96.6,2899866,0.000932546
95.82,96.58,95.14,96.06,3304132,-0.005590062
96.48,97.66,96.24,97.46,4344949,0.014574224
96.84,97.12,96.55,96.86,2703715,-0.006156372
96.44,96.6,95.06,95.21,3642929,-0.017034896
94.48,95.37,94.36,94.54,2468889,-0.007037076
93.89,94.43,93.52,94.43,3182346,-0.001163529
94.93,96.71,94.91,96.17,4417337,0.018426348
96.82,97.68,96.6,96.7,4826128,0.005511074
96.02,96.67,95.65,95.74,2119468,-0.009927611
95.19,95.77,95.07,95.25,2187812,-0.005118028
95.34,95.95,94.6,95.42,3734217,0.001784777
95.69,96.73,95.17,96.62,2831914,0.01257598
96.2,96.53,95.67,95.76,2813277,-0.008900849
96.1,96.49,95.36,95.98,3050152,0.00229741
95.65,96.37,95.51,96.18,2067965,0.002083767
95.94,96.58,95.2,96.47,5711910,0.00301518
96.5,97.09,96.17,96.75,4658339,0.002902457
97.36,98.06,96.77,97.98,3855025,0.012713178
98.32,98.93,98.11,98.84,4264840,0.008777301
98.32,99.17,98.15,98.75,3123132,-0.000910563
98.56,99.13,98.36,98.66,2744798,-0.000911392
98.96,100.06,98.8,99.7,5755859,0.010541253
100.28,100.31,98.88,99.01,4827652,-0.006920762
99.47,99.66,98.77,99.02,2910061,0.000101
98.76,98.8,97.98,98.04,3936124,-0.009896991
98.67,99.33,98.6,99.19,3591239,0.011729906
99.71,99.76,97.68,98.15,5871552,-0.010484928
97.62,97.71,95.5,95.9,8135818,-0.022924096
96.03,96.33,95.6,96.05,1939612,0.001564129
96.62,96.85,96.26,96.55,2886494,0.005205622
95.51,96.1,94.9,95.12,5420948,-0.014810979
94.57,95.42,94.37,94.68,3737309,-0.004625736
95.19,95.53,94.73,95.45,3716781,0.008132657
95.59,96.21,95.38,96.2,3163768,0.007857517
97.02,97.25,96.54,96.72,2912315,0.005405405
96.16,96.21,95.51,96.14,3355106,-0.005996691
95.38,95.83,95.33,95.67,2572169,-0.004888704
94.88,95.42,94.87,94.95,2996179,-0.00752587
94.44,94.51,93.55,93.72,4128830,-0.012954186
93.97,95.11,93.92,95,4476264,0.013657704
95.14,95.8,94.96,95.45,4585349,0.004736842
94.82,95.06,93.95,94.41,4645491,-0.010895757
95.1,96.01,94.87,95.78,5117998,0.014511175
95.51,95.58,94.8,95.05,3463730,-0.007621633
95.28,95.36,94,94.1,4471119,-0.00999474
93.61,94.07,92.8,93.24,5349708,-0.009139214
92.87,93.24,92.8,93.24,2852043,0
93.38,93.45,92.46,93.33,3381038,0.000965251
93.28,93.7,93.13,93.44,1697715,0.001178614
94.05,94.1,92.91,93.27,2549848,-0.001819349
93.63,94.16,93.48,93.66,1771032,0.004181409
93.24,93.59,92.45,93.49,3431281,-0.001815076
93.83,94.06,93.45,93.92,1594173,0.004599422
94.65,95.45,94.52,95.02,5175649,0.011712095
94.99,95.8,94.81,95.53,3174312,0.005367291
95.44,95.53,94.74,94.97,2413548,-0.005862033
95.24,95.82,94.91,95.14,2969787,0.001790039
95,95.37,94.59,95.12,4136249,-0.000210217
94.54,95.1,94.34,95,3219280,-0.001261564
95.11,95.7,94.99,95.6,2895637,0.006315789
95.49,96.23,94.97,96.04,2789426,0.00460251
96.4,96.56,96.09,96.4,2249046,0.003748438
96.2,96.73,96,96.63,3115775,0.002385892
95.76,95.93,95.19,95.25,3979501,-0.014281279
95.29,95.96,94.99,95.33,2193898,0.000839895
94.43,94.84,94.24,94.34,3947274,-0.010384978
93.29,93.65,92.91,93.34,6108059,-0.010599958
93.27,93.74,93.09,93.46,2774138,0.001285622
94.05,94.37,93.37,93.6,2378629,0.001497967
93.69,94.05,92.68,93.17,3494456,-0.004594017
92.69,92.8,91.95,92.1,4446283,-0.011484383
91.84,92.26,91.31,92.09,3053364,-0.000108578
92.35,92.5,92.05,92.2,2380313,0.001194484
91.57,92,91.49,91.79,2993879,-0.004446855
91.93,92.25,91.36,91.68,3301591,-0.001198388
92.5,93.23,92.19,93.19,4428864,0.016470332
93.2,93.5,92.65,92.79,3789478,-0.004292306
92.06,92.2,91.14,91.14,3523999,-0.017782089
90.8,90.87,90.42,90.63,3078813,-0.005595787
90.96,91.39,90.5,90.65,2335992,0.000220677
90.33,90.36,89.67,89.71,1698812,-0.010369553
89.46,89.63,89.3,89.46,3170825,-0.002786757
89.26,89.89,89.2,89.73,2616955,0.003018109
89.92,90.48,89.86,90.32,1919066,0.006575281
89.76,90.11,89.05,89.89,3242447,-0.00476085
89.84,90.1,89.58,89.81,2829018,-0.000889977
90.05,90.63,90,90.39,2841589,0.006458078
90.17,90.26,89.12,89.18,4099754,-0.013386437
89.22,89.64,89.12,89.33,2794417,0.001681991
89.51,89.56,88.76,89.29,2910649,-0.000447778
88.99,89.36,88.77,88.8,2182206,-0.005487737
90.16,90.39,89.84,90.32,4321155,0.017117117
89.93,90.28,89.22,89.27,4754916,-0.011625332
89.69,90.52,89.54,90.52,4188789,0.014002464
91.03,91.33,90.98,91.08,4142729,0.006186478
90.72,91.12,90.42,90.82,2496039,-0.002854633
91.32,91.77,91.27,91.74,2800568,0.010129927
91.55,92.39,91.46,92.16,4363028,0.004578156
92.09,92.31,91.77,92,3667182,-0.001736111
91.54,91.92,91.49,91.58,2419434,-0.004565217
92.02,92.11,91.31,91.61,3138034,0.000327582
91.75,92.09,91.37,91.56,3325650,-0.000545792
91.13,91.7,91.06,91.51,3058736,-0.00054609
91.41,92.36,91.25,92.31,4930563,0.008742214
91.71,91.73,91.05,91.15,3598531,-0.012566353
91.18,91.45,91.04,91.41,3047441,0.002852441
90.81,90.97,90.27,90.35,5343606,-0.011596105
90.99,91.82,90.9,91.78,6095145,0.015827338
91.37,92.42,91.21,91.98,6876508,0.002179124
91.87,92.15,91.65,92.1,3385933,0.001304631
91.74,92.22,91.14,91.18,4789948,-0.009989142
91.32,91.6,90.2,90.31,5068022,-0.009541566
90.2,90.28,89.38,89.82,5087405,-0.005425756
90.31,90.42,89.95,90.19,2833791,0.00411935
89.73,90.44,89.73,90.36,2440817,0.00188491
89.92,90.09,89.08,89.33,4368839,-0.011398849
89.46,89.5,88.51,88.97,5121834,-0.004030001
89.24,89.51,88.9,89.45,3502421,0.005395077
89.12,89.32,88.92,89.08,3382558,-0.004136389
89.34,90.54,89.3,90.47,5476379,0.015603952
90.55,90.88,90.18,90.69,4423881,0.002431745
91.18,91.29,90.9,91.2,3707697,0.005623553
91.46,92.06,91.41,91.67,4349028,0.005153509
91.33,91.53,90.96,91.34,2415171,-0.003599869
90.88,91.28,90.7,91.22,2260576,-0.001313773
91.01,91.08,90.7,90.99,2156414,-0.002521377
90.96,91.68,90.83,91.47,2374728,0.005275305
90.83,90.87,90.12,90.27,3823122,-0.013119055
89.9,89.97,89.7,89.8,2850302,-0.005206602
89.98,90,89.4,89.82,2573667,0.000222717
89.49,89.7,89.19,89.59,3216171,-0.002560677
89.39,90.14,89.37,89.92,2621503,0.003683447
89.77,90.65,89.73,90.48,3099362,0.006227758
90.35,90.47,90.05,90.36,1936779,-0.00132626
90.56,91.09,90.54,91.08,3932548,0.007968127
91.31,91.47,91.07,91.47,3481160,0.00428195
91.42,91.48,91.01,91.17,2750298,-0.003279764
90.92,91.58,90.87,91.26,2976273,0.000987167
91.35,91.49,91.22,91.36,2452341,0.00109577
91.07,91.32,90.91,90.93,2909928,-0.004706655
89.84,90.25,89.06,89.27,8049821,-0.018255801
89.13,89.24,88.37,88.7,8268492,-0.006385124
88.54,89.12,88.49,88.95,4111700,0.002818489
88.78,88.85,88.31,88.61,3245248,-0.003822372
88.52,88.95,88.27,88.89,3254599,0.003159914
89.22,89.52,88.95,89.5,4263866,0.006862414
88.77,89.03,88.43,88.95,2912399,-0.006145251
87.98,88.14,87.41,87.47,5652112,-0.016638561
87.8,87.85,87.35,87.61,3584555,0.001600549
87.45,88.92,87.3,88.73,6389806,0.012783929
88.89,89.13,88.48,88.77,3797833,0.000450806
88.61,89.06,88.41,88.98,2311262,0.002365664
89.17,89.56,89.09,89.45,2939571,0.005282086
89.89,89.95,89.52,89.74,3090843,0.003242035
89.76,89.87,89.11,89.11,3570297,-0.007020281
88.85,89.5,88.68,89.21,3697982,0.001122209
89.4,89.99,89.24,89.86,8305705,0.007286179
89.87,90.03,89.52,89.64,3211477,-0.002448253
89.85,89.99,89.64,89.96,2284968,0.003569835
90.27,90.83,90.26,90.7,4162429,0.008225878
90.9,91.09,90.33,90.43,4606513,-0.002976847
90.21,90.36,89.87,90.11,4775946,-0.003538649
90.51,90.65,89.94,90.21,4753864,0.001109755
90.85,91.92,90.7,91.48,13199242,0.014078262
91.13,91.35,90.48,90.7,8379444,-0.008526454
90.86,91.22,90.52,91.08,4067153,0.004189636
91.28,92.17,91.11,92.13,6924749,0.011528327
91.42,92.02,91.28,91.69,4211801,-0.00477586
92.81,93.47,92.56,93.34,11059904,0.017995419
94.06,94.85,93.35,93.89,12219043,0.005892436
94.16,100,93.78,96.79,19579052,0.030887208
95.88,98.09,95.27,95.58,18740522,-0.012501291
93.16,93.94,93.09,93.6,10240306,-0.020715631
93.98,94.02,92.99,93.36,7729048,-0.002564103
93.14,93.26,92.61,92.65,5530849,-0.00760497
93.26,93.55,92.2,93.26,6849744,0.006583918
94.12,95.5,94.09,94.88,9796599,0.017370791
94.72,95.71,94.47,94.53,6302355,-0.00368887
94.9,96.17,94.77,95.98,9904647,0.015339046
95.94,96.95,95.93,96.3,14121236,0.003334028
97.91,98.57,97.53,98.33,17667742,0.021079958
99.61,99.75,97.86,98.43,18671088,0.001016984
98.74,98.87,97.9,98.09,7721043,-0.003454231
99.65,99.89,98.4,98.57,12953072,0.004893465
98.22,98.4,97.4,98.29,12644854,-0.002840621
96.83,96.99,95.88,96.06,7653111,-0.022687964
96.49,96.78,96.02,96.5,5805433,0.004580471
97.23,97.29,96.25,96.85,5536329,0.003626943
96.99,97.19,95.82,95.93,5656398,-0.009499226
95.21,95.91,95.1,95.23,8499473,-0.007296987
96.94,97.95,96.7,97.79,7479657,0.026882285
97.52,98.59,97.33,98.54,5288171,0.007669496
97.93,98.51,97.76,98.05,5510785,-0.0049726
97.6,98.12,97.21,97.94,5598095,-0.001121877
97.2,97.29,96.09,96.19,6075043,-0.017868082
97.09,97.81,96.61,97.41,6266861,0.012683231
96.32,97.04,96.22,96.91,5310307,-0.005132943
97.11,97.25,96.05,96.51,4920038,-0.004127541
97.19,97.22,96.39,97.06,4011079,0.005698891
97.15,98.23,97.07,97.85,5650874,0.008139295
97.89,98.11,97.57,97.69,4171631,-0.001635156
96.46,97.55,96.41,97.41,5740875,-0.002866209
97.68,98.6,97.42,98.57,5661562,0.011908428
98.61,99.57,98.57,99.24,9137828,0.0067972
99.35,99.59,98.35,98.65,6184567,-0.005945183
98.32,99.33,98.16,99.05,5148464,0.004054739
99.6,100,99.42,99.98,5437428,0.009389197
100.32,101.13,100.16,101.07,7340714,0.01090218
101.41,101.79,100.8,101.75,7205937,0.00672801
101.57,102.66,101.38,101.6,12893782,-0.001474201
101.11,101.44,100.16,100.79,6297545,-0.007972441
100.83,101.75,100.74,101.62,6620321,0.008234944
101.46,101.51,100.34,100.43,5727793,-0.011710293
99.82,100.16,99.55,99.79,6260593,-0.006372598
99.4,99.64,99.18,99.22,4286009,-0.005711995
99.33,99.84,99.04,99.18,4062097,-0.000403145
98.85,98.89,98.18,98.33,5842456,-0.008570276
98.72,99.49,98.39,99.32,5417267,0.010068138
99.74,100.59,99.7,100.31,6996382,0.009967781
100.31,101.13,100.27,100.8,7512361,0.004884857
100.56,100.75,99.98,100.18,4305778,-0.006150794
100.67,100.9,100.18,100.33,5077056,0.001497305
100.45,102.28,100.41,102.03,7894192,0.016944085
101.51,101.52,100.82,100.85,5760084,-0.011565226
100.8,100.97,99.69,99.78,6259014,-0.010609817
99.63,99.81,99,99.61,4690266,-0.001703748
98.78,99.18,98.57,98.65,5329302,-0.009637587
98.49,99.19,98.27,98.97,5507139,0.003243791
98.1,99.02,97.92,98.94,6306476,-0.000303122
100.2,100.61,99.85,100.48,7683171,0.015564989
99.24,99.33,98.75,98.75,5769206,-0.017217357
99.2,99.66,98.93,99.32,4363423,0.005772152
99.5,99.51,98.56,98.56,3820360,-0.007652034
99.34,99.49,98.84,99.02,3704154,0.004667208
99.79,100.21,99.49,100.1,6042386,0.010906887
99.74,99.98,99.61,99.73,2578456,-0.003696304
100.06,101.01,99.47,99.94,11250994,0.002105685
100.31,101.39,100.31,101.28,6778331,0.013408045
101.58,101.94,100.87,101.03,7590006,-0.002468404
101.62,102.45,101.48,102.29,7844008,0.012471543
104.21,104.89,104.07,104.85,7980454,0.025026884
104.85,104.86,104,104.25,6756766,-0.005722461
105,105.65,104.49,104.53,7721936,0.002685851
104.79,106.61,104.64,106.16,13128468,0.015593609
106.41,106.83,105.84,106.04,7040203,-0.001130369
105.65,106.19,105.25,106.06,6360209,0.000188608
107.04,108.13,106.67,107.76,9813383,0.016028663
108.8,109.34,107.07,107.41,13305263,-0.003247958
107.56,108.49,107.29,108.42,7040673,0.009403221
107.77,108.33,105.2,105.35,13514371,-0.028315809
106.21,107.4,105.82,107.37,5535935,0.019174181
108.22,108.65,107.62,108.56,8397291,0.01108317
107.02,107.05,105.09,106,12480911,-0.02358143
105.2,105.3,104.4,104.88,8168089,-0.010566038
102.72,103.94,102.7,103.58,9210650,-0.012395118
105.09,105.78,104.81,105.7,6018384,0.020467272
105.09,105.21,104.36,104.86,6698350,-0.00794702
103.7,103.84,102.64,102.79,8588826,-0.019740607
102.25,102.7,101.85,102.32,6910446,-0.004572429
101.8,103.05,101.77,102.83,7055086,0.004984363
103.03,103.82,102.97,103.81,5978667,0.009530293
102.75,103.26,102.14,102.27,7925069,-0.014834794
101.53,101.82,100.85,101.26,17124896,-0.009875819
101.83,102.16,101.32,101.67,9203852,0.004048983
102.15,102.45,101.69,102.26,5277734,0.005803088
102.67,104.02,102.26,103.68,12665916,0.013886173
104.55,105.07,103.85,104.61,8229358,0.008969907
105.41,105.46,104.24,104.91,7412180,0.002867795
103.96,104.12,103.5,103.5,8942492,-0.013440092
104.53,105.45,104.48,105.3,7061568,0.017391304
105.38,106.32,105.34,106.02,8262812,0.006837607
106.17,106.27,105.35,105.58,5507043,-0.00415016
105.4,105.59,104.03,105.51,10618386,-0.000663004
104.23,105.14,103.98,104.61,9368358,-0.008529997
104.62,104.93,104.41,104.88,4422639,0.002581015
104.73,104.81,103.93,104.25,8491718,-0.006006865
104.9,106.1,104.86,105.58,5583415,0.012757794
105.17,105.38,104.67,104.68,5780957,-0.008524342
104.87,105.46,104.22,104.22,6128648,-0.004394345
104.11,104.43,103.94,104.24,1474151,0.000191902
104.41,104.76,103.18,103.21,6122694,-0.009881044
102.35,103.12,102.04,103.05,8168337,-0.001550237
103.29,103.65,101.47,101.51,10947068,-0.014944202
100.6,101.05,99.89,100.27,12694727,-0.012215545
101.2,101.45,100.78,101.08,5592388,0.008078189
100.58,102.09,100.55,101.69,8017617,0.006034824
101.37,102.28,101.21,101.91,5515783,0.002163438
101.69,101.91,100.69,100.7,6836182,-0.011873221
100.44,101.47,100.41,101.38,4770791,0.006752731
102.12,102.29,101.55,101.67,5632251,0.002860525
100.86,101.06,100.05,100.1,8434427,-0.015442117
99.68,100.17,99.22,99.22,9245390,-0.008791209
99.58,99.83,99.16,99.49,8052596,0.002721226
99.82,100.46,99.62,100.42,6753774,0.009347673
100.8,100.81,99.49,99.67,5921583,-0.007468632
100.46,101.09,100.42,100.98,6537348,0.013143373
101.73,102.27,98.43,98.92,25543436,-0.020400079
99.17,99.87,99.08,99.69,13247459,0.007784068
98.35,98.8,97.98,97.98,12434996,-0.017153175
98.59,98.92,97.82,98.42,6795528,0.004490712
98.49,98.52,96.19,96.25,15064277,-0.022048364
96.35,96.74,95,96.38,18540492,0.001350649
96.45,96.63,96.14,96.33,3370330,-0.00051878
96.21,96.74,95.81,95.81,11739584,-0.005398111
95.33,95.72,93.81,93.81,14978633,-0.020874648
94.91,96.25,93.99,96.14,19913474,0.024837437
95.8,96.76,95.34,95.61,9915562,-0.005512794
95.68,96,94.8,96,12425314,0.004079071
96.09,96.59,95.79,96.59,8359478,0.006145833
97.37,97.62,96.24,97,10414365,0.004244746
97.67,97.95,97.24,97.48,9566845,0.004948454
96.81,96.99,95.58,95.74,11467563,-0.017849815
96.72,97.12,96.55,97.07,4848875,0.01389179
97.56,97.95,97.09,97.9,8950043,0.008550531
99.21,99.27,98.11,98.41,11947581,0.005209397
96.65,97.11,95.89,95.89,15445893,-0.025607154
95.96,96.54,95.53,95.64,9319200,-0.002607154
96.28,96.33,94.85,94.89,10195108,-0.007841907
95.52,96.25,95.31,96.23,7004488,0.014121615
94.72,94.92,93.16,94.17,18536792,-0.021407046
93.72,93.8,92.11,93.26,19276636,-0.009663375
93.6,94.27,92.73,93.72,17477336,0.004932447
93.29,93.86,93.14,93.15,7079466,-0.006081946
93.05,94.03,92.56,93.5,12400422,0.003757381
92.4,93.02,91.44,92.14,23519384,-0.014545455
92.08,92.24,90.47,90.94,26088724,-0.01302366
91.03,91.58,90.57,91.57,17939176,0.006927645
91.88,93.77,91.86,93.24,16850636,0.018237414
93.75,94.23,92.64,93.14,13703967,-0.001072501
93.13,93.79,92.49,93.79,8985008,0.006978742
93.47,93.55,92.93,93.12,6440844,-0.007143619
93.18,93.23,92.53,92.93,7091738,-0.002040378
92.76,93.88,92.3,93.76,5286378,0.008931454
92.93,93.07,91.31,91.61,13976189,-0.022930887
91.76,93.52,91.47,93.16,13115972,0.01691955
92.88,93.28,92.41,93.09,7030273,-0.000751395
93.51,94.7,93.44,94.12,8515951,0.011064561
93.2,94.31,92.95,93.41,13799678,-0.007543561
93.41,93.77,92.91,93.52,10467657,0.001177604
92.49,92.69,91.19,91.46,17569204,-0.022027374
91.54,92.12,91.16,91.86,9317430,0.004373497
91.51,92.63,91.03,92.35,12694672,0.005334204
92.58,92.99,92.18,92.85,8295357,0.005414185
92.49,92.6,91.69,92.33,9495365,-0.005600431
91.74,92.17,91.45,91.61,9524134,-0.007798115
91.62,92.77,91.45,92.43,14502335,0.008950988
92.78,92.9,91.76,91.84,8960673,-0.006383209
91.29,91.71,90.73,91.41,10663684,-0.004682056
91.41,92.07,91.36,92.07,8888029,0.007220217
91.5,91.61,90.39,90.8,14203347,-0.013793853
90.69,91.52,90.51,91.52,9085822,0.007929515
91.87,91.9,91.38,91.56,7700336,0.000437063
91.94,92.9,91.32,92.43,13442365,0.009501966
92.22,92.26,90.89,91.03,13324349,-0.015146597
91.07,91.65,90.67,91.44,10869313,0.00450401
90.81,92.28,90.77,91.92,11993173,0.005249344
91.66,91.98,91.05,91.22,8649186,-0.007615318
90.55,90.84,90.14,90.45,11508315,-0.008441131
90.9,91,89.9,90.47,13624781,0.000221117
89.96,90.57,89.71,89.72,12793464,-0.008290041
89.5,89.65,88.77,88.81,17172136,-0.010142666
88.7,89.3,88.57,89.27,8554880,0.005179597
89.31,89.54,88.36,88.45,10461619,-0.009185617
