Date,SSO,UBT,UST,UGL,DIG
2008-10-07,4.186282634735107,,,,177.9753875732422
2008-10-08,4.013208866119385,,,,177.13580322265625
2008-10-09,3.449850082397461,,,,142.71609497070312
2008-10-10,3.3685402870178223,,,,117.53089904785156
2008-10-13,4.123556137084961,,,,160.17779541015625
2008-10-14,4.066641330718994,,,,160.9752960205078
2008-10-15,3.370863914489746,,,,110.1852035522461
2008-10-16,3.5915610790252686,,,,128.0247039794922
2008-10-17,3.589237928390503,,,,126.2617416381836
2008-10-20,3.9051833152770996,,,,154.59507751464844
2008-10-21,3.6821625232696533,,,,144.81484985351562
2008-10-22,3.313946485519409,,,,113.33336639404297
2008-10-23,3.317432165145874,,,,125.92599487304688
2008-10-24,3.078148126602173,,,,115.68397521972656
2008-10-27,2.872551441192627,,,,103.88892364501953
2008-10-28,3.5079288482666016,,,,126.34574890136719
2008-10-29,3.4219722747802734,,,,131.92840576171875
2008-10-30,3.582268238067627,,,,146.4938507080078
2008-10-31,3.7216567993164062,,,,149.0124053955078
2008-11-03,3.7727649211883545,,,,142.71609497070312
2008-11-04,3.978362560272217,,,,159.96792602539062
2008-11-05,3.607822895050049,,,,144.4790496826172
2008-11-06,3.2639992237091064,,,,127.22722625732422
2008-11-07,3.4382338523864746,,,,140.95314025878906
2008-11-10,3.2941997051239014,,,,142.17041015625
2008-11-11,3.193143606185913,,,,133.69137573242188
2008-11-12,2.885329008102417,,,,112.99756622314453
2008-11-13,3.2639992237091064,,,,137.76296997070312
2008-11-14,2.9538609981536865,,,,127.6889419555664
2008-11-17,2.840029001235962,,,,123.6172866821289
2008-11-18,2.8609366416931152,,,,131.76051330566406
2008-11-19,2.576352834701538,,,,117.11115264892578
2008-11-20,2.2081363201141357,,,,89.9111328125
2008-11-21,2.4636807441711426,,,,110.39507293701172
2008-11-24,2.747102975845337,,,,123.6592788696289
2008-11-25,2.830735445022583,,,,128.0247039794922
2008-11-26,3.0212318897247314,,,,141.87657165527344
2008-11-28,3.0897645950317383,,,,136.54571533203125
2008-12-01,2.5554451942443848,,,,109.5555648803711
2008-12-02,2.7354869842529297,,,,117.1530990600586
2008-12-03,2.8841662406921387,,,24.81999969482422,118.32842254638672
2008-12-04,2.7203879356384277,,,24.270000457763672,101.83211517333984
2008-12-05,2.913205862045288,,,23.780000686645508,107.03703308105469
2008-12-08,3.1188039779663086,,,24.649999618530273,114.80253601074219
2008-12-09,3.00380802154541,,,24.84000015258789,116.35560607910156
